	Sobic	Seita	Ortho	Orysa	Bradi	Pavag	Zmays
SynPair5207	0.017049	0.009842	0.040209	0.051757	0.056998	0.031248	0.016531
SynPair48259	0.009766	0.027487	0.053194	0.074938	0.080624	0.166857	0.015743
SynPair14252	0.013218	0.045473	0.105385	0.076411	0.087662	0.054346	0.086942
SynPair57967	0.010264	0.011596	0.043902	0.02756	0.038372	0.019967	0.021537
SynPair11262	0.001893	1.6e-05	0.004763	0.013764	0.026931	0.011264	0.009555
SynPair51720	0.019028	0.023953	0.128646	0.092875	0.071243	0.036193	0.051925
SynPair33144	0.017651	0.01983	0.071487	0.083549	0.048757	0.040074	0.034057
SynPair34289	0.019313	0.037655	0.075408	0.059206	0.113857	0.042891	0.023619
SynPair3158	0.005621	0.016659	0.030345	0.013199	0.048444	0.012739	0.009697
SynPair4295	0.012782	0.013169	0.017527	0.02239	0.021169	0.011889	0.00691
SynPair60154	0.037607	0.013895	0.039965	0.080402	0.099521	0.024116	0.026825
SynPair21728	0.007991	0.011337	0.034624	0.028884	0.034442	0.011106	0.014911
SynPair26899	0.006479	0.014164	0.030498	0.035432	0.036153	0.034979	0.020498
SynPair22523	0.002833	0.024606	0.039345	0.023132	0.051105	0.015834	0.026468
SynPair38251	0.015367	0.017287	0.034654	0.063258	0.055104	0.016879	0.014912
SynPair24718	0.009034	0.025361	0.098876	0.050209	0.074631	0.031683	0.035187
SynPair63197	0.016937	0.032604	0.059638	0.084202	0.081259	0.048276	0.022152
SynPair25542	0.027404	0.027755	0.061483	0.067304	0.088493	0.035445	0.024485
SynPair47242	0.100434	0.052146	0.099314	0.097342	0.125708	0.06452	0.164639
SynPair25426	0.015211	0.021891	0.043863	0.051974	0.070255	0.024559	0.025419
SynPair8329	0.007721	0.008662	0.021256	0.024425	0.024178	0.006242	0.010033
SynPair58818	0.013867	0.016103	0.034421	0.037084	0.02418	0.01347	0.025003
SynPair9173	0.014792	0.021362	0.039223	0.041535	0.055255	0.018439	0.011602
SynPair18126	0.020241	0.028087	0.096661	0.073328	0.076436	0.032389	0.036454
SynPair52560	0.029337	0.029751	0.050538	0.033084	0.051126	0.024305	0.017518
SynPair13278	0.01004	0.01606	0.038799	0.032207	0.036161	0.014653	0.021879
SynPair11229	0.021861	0.053946	0.100288	0.127678	0.10194	0.041326	0.042089
SynPair49280	0.001514	0.014844	0.016015	0.048599	0.069139	0.00291	0.051605
SynPair1142	0.007196	0.007105	0.024613	0.013748	0.021828	0.005581	0.010447
SynPair3113	0.004863	0.010097	0.019596	0.020475	0.043079	0.010396	0.008211
SynPair57798	0.010261	0.031092	0.059329	0.042709	0.044235	0.02593	0.033299
SynPair5328	0.017672	0.02621	0.104679	0.094592	0.086074	0.04753	0.025289
SynPair288	0.027862	0.029378	0.054755	0.118181	0.089405	0.037666	0.05974
SynPair55465	0.037912	0.04302	0.080879	0.110937	0.096308	0.04669	0.02424
SynPair11185	0.004212	0.006795	0.03579	0.078378	0.074215	0.016975	0.011521
SynPair29719	0.015859	0.017356	0.048956	0.044777	0.049491	0.024828	0.014062
SynPair57550	0.100081	0.08992	0.065394	0.100671	0.062332	0.064274	0.070555
SynPair4016	0.011056	0.04062	0.093726	0.122905	0.123108	0.042483	0.033587
SynPair55501	0.007732	0.012124	0.037973	0.028824	0.071794	0.010075	0.01252
SynPair37201	0.017095	0.015976	0.040876	0.090819	0.105238	0.034124	0.01385
SynPair4936	0.012544	0.008667	0.029507	0.014039	0.091647	0.015307	0.006681
SynPair13488	0.031911	0.072974	0.055482	0.042315	0.084599	0.094636	0.11315
SynPair30490	0.013679	0.020921	0.066118	0.058188	0.192458	0.039714	0.016176
SynPair52390	0.01019	0.015338	0.036615	0.025181	0.020928	0.016634	0.018953
SynPair17932	0.004517	0.023493	0.029615	0.030784	0.049291	0.008568	0.011614
SynPair7741	0.023596	0.018859	0.066358	0.060379	0.080076	0.039574	0.027066
SynPair56256	0.040164	0.032316	0.059489	0.111417	0.086534	0.022694	0.23902
SynPair34556	0.009106	0.025982	0.033919	0.07111	0.029661	0.018692	0.01594
SynPair16714	0.006503	0.0119	0.030967	0.038149	0.029952	0.017191	0.025285
SynPair4852	4e-06	0.004478	0.009506	0.005362	0.026875	0.003351	0.008992
SynPair14621	0.040316	0.101543	0.12605	0.110723	0.20155	0.086528	0.041452
SynPair49470	0.009292	0.05288	0.035983	0.047383	0.098997	0.040148	0.049704
SynPair16670	0.019345	0.020851	0.04781	0.062415	0.037347	0.030923	0.023959
SynPair57168	3.4e-05	4.6e-05	7.1e-05	3.5e-05	4e-05	2.7e-05	3.3e-05
SynPair35668	0.015586	0.020378	0.051189	0.048071	0.045751	0.033811	0.014895
SynPair15807	0.033626	0.038175	0.224762	0.108235	0.122986	0.060261	0.037107
SynPair804	0.010981	0.014737	0.025293	0.007477	0.07591	0.004616	0.09556
SynPair7589	0.009349	0.017923	0.043396	0.038063	0.03758	0.024992	0.022432
SynPair31402	0.008829	0.019444	0.026728	0.02371	0.104436	0.027346	0.006596
SynPair478	0.005354	0.004907	0.010966	0.026753	0.031245	0.00865	0.026644
SynPair52158	0.01071	0.008724	0.035204	0.022495	0.04745	0.020564	0.016289
SynPair3833	0.00185	0.017296	0.041622	0.084117	0.052718	0.033467	0.03763
SynPair51237	0.031904	0.058488	0.05094	0.179921	0.137513	0.167364	0.085625
SynPair960	0.006522	0.010592	0.024244	0.025949	0.026131	0.014369	0.011179
SynPair13724	0.011269	0.016774	0.013495	0.036357	0.043178	0.017586	0.031466
SynPair3957	0.018958	0.035211	0.093439	0.097676	0.076151	0.043573	0.032802
SynPair44471	0.020739	1e-05	0.029024	0.041007	0.064114	0.008546	0.021274
SynPair67469	0.015629	0.019751	0.034118	0.069147	0.083007	0.047346	0.032735
SynPair66633	0.003332	0.071383	0.007935	0.009112	0.023323	0.013846	0.013737
SynPair8675	0.008256	0.027817	0.065989	0.048641	0.055284	0.030538	0.010601
SynPair64662	0.001673	0.03328	0.007164	0.012802	0.028813	0.010115	0.008467
SynPair42482	0.02129	0.027889	0.076291	0.043546	0.068182	0.02669	0.01992
SynPair46938	0.00432	0.012904	0.016471	0.065925	0.023682	0.012454	0.016565
SynPair9937	0.010819	0.027659	0.081346	0.043343	0.174681	0.05105	0.025094
SynPair39557	0.009219	0.016971	0.029865	0.03189	0.044176	0.055848	0.017863
SynPair65794	0.044456	0.040909	0.028007	0.024495	0.065854	0.022117	0.032401
SynPair51318	0.024371	0.029656	0.10118	0.074769	0.160483	0.036809	0.027309
SynPair5593	0.005044	0.007567	0.017842	0.021835	0.052071	0.014226	0.016054
SynPair31835	0.031694	0.021472	0.041645	0.039513	0.074094	0.054931	0.039567
SynPair16597	0.007298	0.038173	0.068909	0.105675	0.090733	0.02768	0.007438
SynPair30613	0.016538	0.039848	0.169938	0.084714	0.259292	0.062645	0.040956
SynPair31951	0.029402	0.040589	0.041669	0.033735	0.056169	0.032309	0.053975
SynPair12949	0.007274	0.050232	0.028041	0.022467	0.037821	0.029319	0.019558
SynPair557	0.035585	0.034377	0.075738	0.104907	0.16983	0.031101	0.029591
SynPair34961	0.018508	0.024548	0.051157	0.05226	0.044647	0.035747	0.037133
SynPair15554	0.019064	0.046341	0.061215	0.053116	0.067618	0.03377	0.022329
SynPair49923	0.008931	0.024724	0.071898	0.03024	0.029337	0.016908	0.020414
SynPair4501	0.00205	0.01189	0.026509	0.025347	0.025286	0.014114	0.006759
SynPair17505	0.010378	0.00672	0.033894	0.035011	0.05286	0.023149	0.004418
SynPair32992	0.011087	0.024495	0.050836	0.061335	0.037715	0.025828	0.018376
SynPair4819	0.008616	0.041221	0.041089	0.036641	0.06266	0.049681	0.029017
SynPair48661	0.058685	0.053667	0.141851	0.083986	0.096238	0.085207	0.094198
SynPair15430	0.0	8e-06	3.9e-05	0.028902	1.6e-05	0.007308	0.087675
SynPair56379	0.01667	0.037481	0.075585	0.091092	0.088782	0.029305	0.028753
SynPair40734	0.065603	0.057667	0.119852	0.113172	0.06336	0.090407	0.14353
SynPair22034	0.002238	0.006318	0.022323	0.021157	0.023479	0.003347	0.008373
SynPair62576	0.006516	0.016269	0.043215	0.108802	0.195792	0.020808	0.02359
SynPair47885	0.008065	0.013376	0.053001	0.018965	0.037815	0.0177	0.005888
SynPair8592	0.002117	0.011467	0.037467	0.020631	0.030806	0.019717	0.010651
SynPair42601	0.01677	0.019844	0.036929	0.055583	0.064567	0.034879	0.033667
SynPair60443	0.038552	0.052066	0.089818	0.041857	0.124006	0.025788	0.051561
SynPair27160	0.009288	0.019744	0.059892	0.042564	0.180908	0.014026	0.032827
SynPair63998	0.012843	0.017124	0.072794	0.026698	0.047891	0.028263	0.022163
SynPair67422	0.01295	0.012976	0.059701	0.043283	0.097581	0.03873	0.03645
SynPair9818	0.013733	0.032037	0.07385	0.067029	0.069838	0.042052	0.021859
SynPair38622	0.00717	0.02981	0.058795	0.053732	0.103238	0.028499	0.032323
SynPair25131	0.025536	0.018589	0.055964	0.044222	0.065797	0.030315	0.020317
SynPair47631	0.002253	0.011554	0.015914	0.019671	0.021499	0.005569	0.012215
SynPair21193	0.028949	0.03535	0.096713	0.031423	0.174439	0.051063	0.193969
SynPair58017	0.012028	0.027036	0.053796	0.037803	0.108976	0.047169	0.013491
SynPair39960	0.004804	0.007284	0.038615	0.030643	0.034403	0.017577	0.006858
SynPair27004	0.011611	0.018644	0.054024	0.029007	0.054781	0.013708	0.017683
SynPair44922	0.007235	0.016136	0.042421	0.053043	0.070646	0.026682	0.055452
SynPair9500	0.004663	0.006986	0.013816	0.015678	0.02722	0.005856	0.002306
SynPair23580	0.011097	0.023602	0.07938	0.069372	0.057058	0.025408	0.028345
SynPair58829	0.00574	0.015501	0.040102	0.043486	0.036381	0.011183	0.011566
SynPair25417	0.014323	0.047515	0.096992	0.140561	0.151205	0.066537	0.064431
SynPair18117	0.02413	0.043315	0.111255	0.062251	0.184303	0.019776	0.06544
SynPair25573	0.01953	0.027357	0.059922	0.057392	0.048339	0.06274	0.037474
SynPair65031	0.004903	0.00257	0.02121	0.022336	0.04818	0.008589	0.006071
SynPair44078	0.016418	0.029898	0.056929	0.054826	0.065696	0.040301	0.035695
SynPair18073	0.005054	0.011239	0.037982	0.01872	0.03771	0.015845	0.051819
SynPair42243	0.011575	0.034312	0.098927	0.077581	0.075371	0.045941	0.044004
SynPair22512	0.006329	0.01334	0.028875	0.033502	0.039917	0.01241	0.014007
SynPair40212	9e-06	0.003306	0.055748	1.324212	0.059764	0.012459	0.024749
SynPair62050	0.025049	0.036027	0.094833	0.071941	0.070602	0.040951	0.037807
SynPair23748	0.021293	0.026158	0.016119	0.038067	0.09761	0.023285	0.022596
SynPair40376	0.038387	0.040776	0.102706	0.06783	0.14355	0.06393	0.05699
SynPair29728	0.00874	0.024182	0.051217	0.047046	0.046995	0.031329	0.023609
SynPair4027	0.008785	0.023224	0.043307	0.042147	0.052156	0.027341	0.010811
SynPair57561	0.083219	0.033092	0.074189	0.071016	0.101393	0.033168	0.144031
SynPair35261	0.015803	0.024889	0.067275	0.088049	0.126872	0.038361	0.029851
SynPair17023	0.010608	0.028279	0.091748	0.077917	0.114122	0.054416	0.076799
SynPair48223	0.009328	0.012221	0.035866	0.030226	0.035408	0.012228	0.011083
SynPair28416	0.007572	0.014355	0.037054	0.047318	0.045053	0.022056	0.035293
SynPair30099	0.025336	0.023549	0.053523	0.049513	0.099489	0.01682	0.010069
SynPair1173	0.012146	0.017786	0.046961	0.035931	0.038093	0.02268	0.011754
SynPair115	0.017696	0.019613	0.026438	0.037617	0.048329	0.032211	0.015647
SynPair10126	0.014604	0.026455	0.064084	0.071114	0.070516	0.028647	0.030533
SynPair3122	0.014404	0.02953	0.0261	0.066889	0.113293	0.044229	0.042255
SynPair30251	0.064235	0.059001	0.091552	0.077041	0.134308	0.019111	0.027649
SynPair11218	0.077495	0.014942	0.024499	0.043155	0.064574	0.007603	0.012719
SynPair29484	0.012641	0.01221	8.4e-05	0.00623	0.031389	0.006077	0.012486
SynPair18394	0.007312	0.012059	0.055716	0.023107	0.038657	0.019969	0.010862
SynPair43052	0.044472	0.049995	0.076555	0.082701	0.063156	0.050615	0.143415
SynPair23703	4e-06	2e-05	0.004097	3e-05	1.4e-05	2.2e-05	0.003995
SynPair40259	0.01866	0.050651	0.090742	0.058805	0.099453	0.046898	0.038861
SynPair22559	0.026689	0.033626	0.060982	0.041264	0.203142	0.038033	0.026968
SynPair41167	0.004333	0.00256	0.071334	0.046688	0.031419	0.010832	0.002114
SynPair27871	0.015875	0.041311	0.159203	0.167331	0.117246	0.036279	0.073826
SynPair58862	0.016527	0.022825	0.080486	0.060787	0.04124	0.028266	0.035627
SynPair66315	0.009226	0.01237	0.043037	0.024985	0.054018	0.020162	0.040024
SynPair21882	0.001942	1.3e-05	0.010307	0.019394	0.005562	0.001514	0.021402
SynPair8237	0.010029	0.071176	0.04088	0.047202	0.052926	0.046184	0.0253
SynPair27569	0.005247	0.025368	0.06093	0.020386	0.032831	0.02229	0.01612
SynPair18038	0.004909	0.015229	0.009315	0.042722	0.033353	0.031077	0.015402
SynPair50853	0.024059	0.034146	0.074675	0.077746	0.126075	0.030278	0.021355
SynPair13366	0.04464	0.041141	0.098928	0.128667	0.094352	0.071476	0.025154
SynPair3169	0.003436	0.01524	0.050325	0.063861	0.077912	0.023044	0.134345
SynPair51675	0.00699	0.022281	0.035247	0.021821	0.02093	0.019144	0.015634
SynPair33175	0.077634	0.06099	0.063931	0.141241	0.10226	0.138445	0.11118
SynPair50937	0.00743	0.019541	0.037913	0.039075	0.02953	0.025302	0.018723
SynPair15395	0.002312	0.004527	0.011773	0.010096	0.02102	0.002596	0.003484
SynPair2257	0.006446	0.014126	0.030646	0.05259	0.040501	0.025463	0.031152
SynPair10009	0.01334	0.022429	0.038771	0.04039	0.047977	0.014509	0.022933
SynPair57686	0.013285	0.034806	0.099895	0.079805	0.117268	0.037087	0.020148
SynPair11253	0.027203	0.076469	0.106611	0.203619	0.105425	0.072056	0.027189
SynPair29607	0.05296	0.083308	0.067788	0.068965	0.070438	0.050045	0.030567
SynPair56614	0.005863	0.021188	0.03761	0.030772	0.069802	0.008953	0.080277
SynPair28821	0.023173	0.044027	0.119945	0.106876	0.102682	0.053397	0.082422
SynPair1294	0.01019	0.009241	0.016226	0.028577	0.052083	0.017337	0.016028
SynPair15401	0.01337	0.023269	0.02042	0.033077	0.054965	0.030171	0.027325
SynPair34834	0.001327	1.6e-05	0.006741	0.007178	0.002649	0.005338	0.001321
SynPair36419	5e-06	0.013287	0.032738	0.032046	0.038754	0.012852	0.001615
SynPair4454	0.007049	0.007036	0.022685	0.004494	0.011222	0.005718	0.002849
SynPair35612	0.002483	0.024376	0.02062	0.057022	0.086681	0.016825	0.058298
SynPair49876	0.023	0.047255	0.035817	0.03623	0.070062	0.026658	0.028613
SynPair56348	0.062472	0.158505	0.14541	0.176612	0.112392	0.043386	0.036327
SynPair34448	8e-06	3.8e-05	2.2e-05	0.005115	0.005152	0.0	0.114119
SynPair17948	0.012755	0.015456	0.03486	0.029289	0.075832	0.019185	0.021552
SynPair15565	0.032251	0.017971	0.073098	0.051847	0.097653	0.038207	0.026327
SynPair34950	0.00884	0.025568	0.067858	0.057801	0.07336	0.022811	0.035742
SynPair48734	0.016182	0.015881	0.040645	0.041802	0.054915	0.024133	0.04138
SynPair15919	0.016832	0.036805	0.158055	0.074193	0.059192	0.032711	0.147728
SynPair57076	0.008161	0.0185	0.02695	0.01931	0.096882	0.028211	0.02046
SynPair49912	0.007934	0.02918	0.01454	0.041452	0.010092	0.012076	0.005349
SynPair17698	0.030737	0.036278	0.112231	0.163233	0.124382	0.068158	0.04773
SynPair10555	0.008373	0.018994	0.035562	0.164407	0.117195	0.03308	0.023077
SynPair31960	0.004249	0.010244	0.033605	0.017857	0.033773	0.019524	0.006849
SynPair52046	0.017659	0.019882	0.048593	0.028558	0.064647	0.014318	0.023756
SynPair10929	0.007302	0.010937	0.032656	0.017232	0.034881	0.0073	0.009173
SynPair566	0.050313	0.053671	0.065716	0.113596	0.136372	0.059982	0.045786
SynPair33931	0.023067	0.063822	0.087694	0.095532	0.16372	0.138684	0.069778
SynPair33429	0.002366	0.009544	0.024008	0.01902	0.022852	0.017583	0.01114
SynPair48980	0.017263	0.005029	0.004573	0.013149	0.02558	2.9e-05	0.011513
SynPair51329	0.024212	0.041879	0.077632	0.122807	0.077284	0.049447	0.042575
SynPair10431	0.027898	0.034817	0.03445	0.048418	0.068725	0.030537	0.019996
SynPair31804	0.031745	0.023701	0.074371	0.048542	0.073943	0.051068	0.031257
SynPair402	0.019076	0.012627	0.040122	0.030673	0.058412	0.028154	0.016644
SynPair52122	0.002435	3.6e-05	0.022556	0.012358	0.016005	0.002347	0.033648
SynPair46942	0.005986	0.016364	0.030921	0.012363	0.019979	0.011071	0.012424
SynPair58026	0.011285	0.011649	0.029285	0.033384	0.040094	0.018648	0.010218
SynPair65526	0.02492	0.016579	0.013101	0.04092	0.101257	0.012705	0.019966
SynPair38777	0.021132	0.016399	0.029614	0.021243	0.022178	0.012232	0.012103
SynPair18400	0.053477	0.064788	0.105747	0.09607	0.089655	0.056678	0.059838
SynPair38613	0.006672	0.013965	0.049163	0.052418	0.038893	0.012054	0.105002
SynPair40705	0.081476	0.087468	0.056055	0.110955	0.030028	0.137808	0.069275
SynPair57391	0.031685	0.048537	0.115138	0.095743	0.117001	0.059968	0.054469
SynPair35491	0.024784	0.070337	0.071239	0.074342	0.032494	0.021751	0.144397
SynPair11744	0.003937	0.007806	0.019668	0.017427	0.014467	0.013064	0.005932
SynPair16489	0.028578	0.067622	0.124723	0.15158	0.119741	0.039471	0.03016
SynPair33506	0.004603	0.010759	0.028586	0.051278	0.026134	0.016153	0.012802
SynPair951	0.015016	0.023236	0.040008	0.069348	0.047018	0.022038	0.012478
SynPair15682	7e-06	0.002277	0.003501	0.001232	0.016101	0.004541	0.00228
SynPair6686	0.004299	0.0145	0.016462	0.010153	0.019597	0.015964	0.00649
SynPair12857	0.04289	0.015844	0.040377	0.094437	0.101891	0.014155	0.029271
SynPair13671	0.003622	2.2e-05	0.029085	0.01136	0.02691	0.016688	0.012827
SynPair3802	0.011547	0.017656	0.188474	0.040086	0.044909	0.016619	0.022306
SynPair4863	0.047399	0.053336	0.157616	0.034598	0.032173	0.135129	0.042154
SynPair17867	0.011246	0.018961	0.053055	0.083523	0.053585	0.02939	0.014119
SynPair15836	0.028883	0.0068	0.035926	0.028543	0.048072	0.013188	0.015869
SynPair56303	0.007474	0.005457	0.014106	0.043994	0.031925	0.011837	0.031739
SynPair16641	0.001595	0.006809	0.01243	0.017015	0.018903	0.008088	0.038223
SynPair4907	0.009873	0.015161	0.036029	0.040177	0.044862	0.026645	0.011365
SynPair49959	0.020562	0.032115	0.051364	0.044796	0.052477	0.087624	0.039219
SynPair16725	0.008807	0.037441	0.058306	0.052223	0.020679	0.023875	0.080929
SynPair5721	0.007899	0.022304	0.04245	0.050961	0.060689	0.027371	0.021655
SynPair62468	0.038559	0.163401	0.059315	0.081275	0.141926	0.063273	0.048851
SynPair8994	0.022624	0.02537	0.08028	0.0671	0.0627	0.03993	0.047072
SynPair21321	0.008912	0.031793	0.107859	0.098507	0.088731	0.042536	0.026199
SynPair38988	0.003788	0.003823	0.023241	2.4e-05	0.031275	2.5e-05	0.003737
SynPair47483	0.066722	0.013532	0.068487	0.066654	0.050551	0.003868	0.01919
SynPair38490	0.010169	0.004304	0.018769	0.021502	0.053032	0.014883	0.010412
SynPair44524	0.014314	0.02421	0.043672	0.053494	0.050857	0.024449	0.027598
SynPair63886	0.079816	0.024439	0.079654	0.061383	0.057633	0.037442	0.036041
SynPair8720	0.036542	0.025878	0.086512	0.055962	0.069076	0.034538	0.021933
SynPair59353	0.05002	0.087743	0.921811	0.128848	0.110986	0.070233	0.101319
SynPair44440	0.142058	0.019276	0.043642	0.053611	0.069345	0.040157	0.023104
SynPair9862	0.015851	0.018957	0.038974	0.019832	0.151503	0.016792	0.005785
SynPair67458	0.022232	0.007129	0.088322	0.07483	0.082793	0.03554	0.044952
SynPair22286	0.025479	0.069314	0.18345	0.14225	0.166979	0.16526	0.107703
SynPair39623	0.019706	0.013976	0.097353	0.031201	0.107166	0.025421	0.041303
SynPair65628	0.026451	0.029974	0.044878	0.027793	0.071683	0.048866	0.239796
SynPair8819	0.009077	0.02455	0.093481	0.041734	0.072963	0.018281	0.25293
SynPair62481	0.00273	2.1e-05	0.005558	0.005507	0.0138	0.002699	0.002738
SynPair59016	0.022397	0.024017	0.094408	0.074238	0.095051	0.039143	0.02187
SynPair47972	0.013063	0.041956	0.066001	0.071158	0.061854	0.040057	0.024905
SynPair44705	0.005827	0.035125	0.016359	0.055996	0.057588	0.010807	0.028354
SynPair61526	0.008203	0.017539	0.024784	0.024289	0.03844	0.010075	0.018085
SynPair43764	0.013927	0.022708	0.0439	0.09159	0.071658	0.141737	0.027235
SynPair43600	0.03063	0.037484	0.119826	0.143629	0.152128	0.321632	0.294459
SynPair27097	0.013052	0.019145	0.141209	0.098585	0.14889	0.023303	0.02888
SynPair9593	0.047029	0.065098	0.111481	0.09467	0.160447	0.031615	0.026142
SynPair13698	0.021081	0.035404	0.105819	0.114661	0.099591	0.059995	0.060928
SynPair57378	0.004144	0.004258	0.065499	0.06253	0.033598	0.01307	0.030689
SynPair5464	0.002422	0.006204	0.016688	0.019359	0.021483	0.008987	0.005111
SynPair7435	0.0094	0.01733	0.034485	0.029358	0.030825	0.021824	0.016662
SynPair7799	0.005028	0.001484	0.010301	0.022078	0.024877	0.007421	0.015552
SynPair668	0.010064	0.021848	0.073347	0.034997	0.051757	0.037607	0.021035
SynPair37785	0.03015	0.046604	0.152078	0.255772	0.124419	0.450173	0.033539
SynPair4592	0.005572	0.011076	0.01839	0.013757	0.028552	0.017557	0.007276
SynPair30834	0.065956	0.045908	0.064705	0.123046	0.216697	0.081407	0.049162
SynPair17596	0.008397	0.018401	0.024974	0.031049	0.025814	0.031625	0.01822
SynPair13534	0.010478	0.037295	0.034309	0.055048	0.086342	0.019861	0.03653
SynPair34896	6e-06	0.001045	0.010848	0.010789	0.018051	0.007124	0.026279
SynPair33727	0.022159	0.026382	0.023536	0.024541	0.055657	0.014417	0.009496
SynPair61911	0.078599	0.057402	0.112745	0.120807	0.062733	0.078985	0.116715
SynPair42411	0.081255	0.066351	0.057305	0.105936	0.083525	0.0681	0.125778
SynPair26286	0.011929	0.017144	0.031702	0.034028	0.072557	0.018507	0.039654
SynPair8782	0.010037	0.005515	0.043458	0.04083	0.036823	0.021818	0.008655
SynPair9674	0.012817	0.012295	2.5e-05	0.04845	0.027056	0.00628	0.026385
