CommonID,Sorghum,Setaria,Oropetium,Rice,Brachy,Paspalum,Maize
SynPair43982,Sobic.002G401900,Seita.2G417100,Ot_Chr7_10324,LOC_Os07g46420,Bradi1g19130,Pavagv31013451m,Zm00001d007079
SynPair43983,Sobic.002G402000,Seita.2G417300,Ot_Chr7_10323,LOC_Os07g46430,Bradi1g19120,Pavagv31013447m,Zm00001d007080
SynPair43988,Sobic.002G402600,Seita.2G418100,Ot_Chr7_10321,LOC_Os07g46450,Bradi1g19100,Pavagv31013437m,Zm00001d007081
SynPair43992,Sobic.002G403100,Seita.2G418500,Ot_Chr7_10317,LOC_Os07g46490,Bradi1g19050,Pavagv31013430m,Zm00001d007082
SynPair43994,Sobic.002G403300,Seita.2G418700,Ot_Chr7_10315,LOC_Os07g46510,Bradi1g62080,Pavagv31013539m,Zm00001d007083
SynPair43997,Sobic.002G403600,Seita.2G419000,Ot_Chr7_n37578,LOC_Os07g46520,Bradi1g62090,Pavagv31013540m,Zm00001d007085
SynPair44002,Sobic.002G404200,Seita.2G419300,Ot_Chr7_10311,LOC_Os07g46555,Bradi1g18980,Pavagv31013545m,Zm00001d007086
SynPair44009,Sobic.002G404900,Seita.2G419700,Ot_Chr7_n37566,LOC_Os07g46600,Bradi1g18900,Pavagv31013558m,Zm00001d007090
SynPair44010,Sobic.002G405000,Seita.2G419800,Ot_Chr7_26952,LOC_Os07g46610,Bradi1g18823,Pavagv31013559m,Zm00001d007091
SynPair44012,Sobic.002G405200,Seita.2G419900,Ot_Chr7_26953,LOC_Os07g46630,Bradi1g18815,Pavagv31013560m,Zm00001d007094
SynPair44014,Sobic.002G405400,Seita.2G420400,Ot_Chr7_10303,LOC_Os07g46640,Bradi1g18800,Pavagv31013563m,Zm00001d007095
SynPair44015,Sobic.002G405500,Seita.2G420600,Ot_Chr7_10302,LOC_Os07g46660,Bradi1g18790,Pavagv31013565m,Zm00001d007096
SynPair44016,Sobic.002G405600,Seita.2G420700,Ot_Chr7_10301,LOC_Os07g46670,Bradi1g18780,Pavagv31013566m,Zm00001d007097
SynPair44020,Sobic.002G405900,Seita.2G420900,Ot_Chr7_10299,LOC_Os07g46700,Bradi1g18760,Pavagv31013576m,Zm00001d007102
SynPair44026,Sobic.002G406600,Seita.2G421500,Ot_Chr7_n37546,LOC_Os07g46760,Bradi1g18680,Pavagv31013581m,Zm00001d007103
SynPair44039,Sobic.002G408000,Seita.2G422600,Ot_Chr7_10284,LOC_Os07g47090,Bradi1g18347,Pavagv31013602m,Zm00001d007105
SynPair44042,Sobic.002G408300,Seita.2G422900,Ot_Chr7_10281,LOC_Os07g47110,Bradi1g18380,Pavagv31013604m,Zm00001d007106
SynPair44044,Sobic.002G408500,Seita.2G423300,Ot_Chr7_10279,LOC_Os07g47140,Bradi1g18407,Pavagv31013607m,Zm00001d007107
SynPair44045,Sobic.002G408600,Seita.2G423400,Ot_Chr7_10278,LOC_Os07g47150,Bradi1g18420,Pavagv31013608m,Zm00001d007108
SynPair44057,Sobic.002G409800,Seita.2G425200,Ot_Chr7_10266,LOC_Os07g47290,Bradi1g18550,Pavagv31013633m,Zm00001d007113
SynPair44058,Sobic.002G409900,Seita.2G427500,Ot_Chr7_10264,LOC_Os07g47300,Bradi1g18570,Pavagv31013634m,Zm00001d007117
SynPair44066,Sobic.002G411000,Seita.2G427300,Ot_Chr7_10260,LOC_Os07g47330,Bradi1g18580,Pavagv31013637m,Zm00001d007119
SynPair44071,Sobic.002G411600,Seita.2G427000,Ot_Chr7_10257,LOC_Os07g47360,Bradi1g18607,Pavagv31013640m,Zm00001d007121
SynPair44076,Sobic.002G412100,Seita.2G426500,Ot_Chr7_10252,LOC_Os07g47450,Bradi1g18240,Pavagv31013652m,Zm00001d007123
SynPair44077,Sobic.002G412200,Seita.2G426400,Ot_Chr7_10251,LOC_Os07g47460,Bradi1g18230,Pavagv31013653m,Zm00001d007124
SynPair44078,Sobic.002G412300,Seita.2G426300,Ot_Chr7_n38216,LOC_Os07g47470,Bradi1g18220,Pavagv31013655m,Zm00001d007125
SynPair44079,Sobic.002G412400,Seita.2G426200,Ot_Chr7_10250,LOC_Os07g47480,Bradi1g18210,Pavagv31013656m,Zm00001d007130
SynPair44082,Sobic.002G412700,Seita.2G425700,Ot_Chr7_10244,LOC_Os07g47500,Bradi1g18180,Pavagv31013665m,Zm00001d007133
SynPair44083,Sobic.002G412800,Seita.2G425600,Ot_Chr7_n38212,LOC_Os07g47510,Bradi1g18170,Pavagv31013667m,Zm00001d007135
SynPair44084,Sobic.002G413000,Seita.2G425500,Ot_Un59_n41029,LOC_Os07g47530,Bradi1g18160,Pavagv31013668m,Zm00001d007139
SynPair44086,Sobic.002G413200,Seita.2G427700,Ot_Un59_10243,LOC_Os07g47550,Bradi1g18140,Pavagv31013687m,Zm00001d007143
SynPair44087,Sobic.002G413300,Seita.2G427800,Ot_Un59_27063,LOC_Os07g47570,Bradi1g18130,Pavagv31013686m,Zm00001d007144
SynPair44099,Sobic.002G414500,Seita.2G429100,Ot_Chr7_n38180,LOC_Os07g47650,Bradi1g18040,Pavagv31013693m,Zm00001d007152
SynPair44100,Sobic.002G414600,Seita.2G429300,Ot_Chr7_10230,LOC_Os07g47670,Bradi1g18030,Pavagv31013697m,Zm00001d007153
SynPair44101,Sobic.002G414700,Seita.2G429500,Ot_Chr7_10229,LOC_Os07g47710,Bradi1g18010,Pavagv31013701m,Zm00001d007154
SynPair44105,Sobic.002G415000,Seita.2G429800,Ot_Chr7_10227,LOC_Os07g47750,Bradi1g62870,Pavagv31013704m,Zm00001d007157
SynPair44111,Sobic.002G415900,Seita.2G430500,Ot_Chr7_10223,LOC_Os07g47820,Bradi1g17950,Pavagv31013711m,Zm00001d007158
SynPair44119,Sobic.002G416500,Seita.2G430900,Ot_Chr4_01272,LOC_Os07g47990,Bradi1g17877,Pavagv31013715m,Zm00001d007160
SynPair44120,Sobic.002G416600,Seita.2G431000,Ot_Chr7_10219,LOC_Os07g48010,Bradi1g17870,Pavagv31013716m,Zm00001d007160
SynPair44121,Sobic.002G416700,Seita.2G431200,Ot_Chr7_n38176,LOC_Os07g48020,Bradi1g17840,Pavagv31013717m,Zm00001d007161
SynPair44122,Sobic.002G416800,Seita.2G431300,Ot_Chr7_10219,LOC_Os07g48010,Bradi1g17860,Pavagv31013718m,Zm00001d007160
SynPair44125,Sobic.002G417000,Seita.2G431800,Ot_Chr7_10215,LOC_Os07g48080,Bradi1g17800,Pavagv31013723m,Zm00001d007164
SynPair44128,Sobic.002G417300,Seita.2G432000,Ot_Chr7_10212,LOC_Os07g48100,Bradi1g17820,Pavagv31013726m,Zm00001d007167
SynPair44132,Sobic.002G417700,Seita.2G432400,Ot_Chr7_10208,LOC_Os07g48150,Bradi1g17740,Pavagv31013735m,Zm00001d007168
SynPair44134,Sobic.002G417900,Seita.2G432700,Ot_Chr7_10203,LOC_Os07g48170,Bradi1g17720,Pavagv31013737m,Zm00001d007169
SynPair44136,Sobic.002G418100,Seita.2G432800,Ot_Chr7_10200,LOC_Os07g48180,Bradi1g17700,Pavagv31013740m,Zm00001d007172
SynPair44137,Sobic.002G418200,Seita.2G432900,Ot_Chr7_10199,LOC_Os07g48200,Bradi1g17680,Pavagv31013742m,Zm00001d007173
SynPair44139,Sobic.002G418400,Seita.2G433500,Ot_Chr7_10197,LOC_Os07g48244,Bradi1g17665,Pavagv31013744m,Zm00001d007174
SynPair44144,Sobic.002G418900,Seita.2G434600,Ot_Chr7_n38126,LOC_Os07g48280,Bradi1g63270,Pavagv31013754m,Zm00001d007175
SynPair44146,Sobic.002G419100,Seita.2G434400,Ot_Chr7_10192,LOC_Os07g48300,Bradi1g63310,Pavagv31013757m,Zm00001d007179
SynPair44151,Sobic.002G419600,Seita.2G434000,Ot_Chr7_10188,LOC_Os07g48330,Bradi1g17600,Pavagv31013760m,Zm00001d007180
SynPair44153,Sobic.002G419800,Seita.2G434900,Ot_Chr7_10186,LOC_Os07g48350,Bradi1g17590,Pavagv31013764m,Zm00001d007183
SynPair44156,Sobic.002G420100,Seita.2G435100,Ot_Chr7_10183,LOC_Os07g48370,Bradi1g17570,Pavagv31013770m,Zm00001d007184
SynPair44160,Sobic.002G420500,Seita.2G435600,Ot_Chr7_10180,LOC_Os07g48420,Bradi1g17500,Pavagv31013777m,Zm00001d007185
SynPair44161,Sobic.002G420600,Seita.2G435900,Ot_Chr7_10178,LOC_Os07g48430,Bradi1g17490,Pavagv31013778m,Zm00001d007186
SynPair44163,Sobic.002G420800,Seita.2G436100,Ot_Chr7_n38011,LOC_Os07g48460,Bradi1g63610,Pavagv31013781m,Zm00001d007187
SynPair44165,Sobic.002G420900,Seita.2G436200,Ot_Chr7_n38010,LOC_Os07g48490,Bradi1g17470,Pavagv31013782m,Zm00001d007187
SynPair44168,Sobic.002G421300,Seita.2G436300,Ot_Chr7_n38010,LOC_Os07g48500,Bradi1g17450,Pavagv31013782m,Zm00001d007187
SynPair44181,Sobic.002G422500,Seita.2G437700,Ot_Chr7_n37963,LOC_Os07g48640,Bradi1g17360,Pavagv31013799m,Zm00001d007189
SynPair44182,Sobic.002G422600,Seita.2G437800,Ot_Chr7_n37963,LOC_Os07g48640,Bradi1g17360,Pavagv31013799m,Zm00001d007189
SynPair44197,Sobic.002G424350,Seita.2G439000,Ot_Chr7_10152,LOC_Os07g48770,Bradi1g64020,Pavagv31013814m,Zm00001d007196
SynPair44200,Sobic.002G424600,Seita.2G439200,Ot_Chr7_n37959,LOC_Os07g48750,Bradi1g17257,Pavagv31013816m,Zm00001d007195
SynPair44203,Sobic.002G424900,Seita.2G439400,Ot_Chr7_10149,LOC_Os07g48720,Bradi1g17280,Pavagv31013818m,Zm00001d007197
SynPair44204,Sobic.002G425000,Seita.2G439500,Ot_Chr7_10148,LOC_Os07g48710,Bradi1g17290,Pavagv31013820m,Zm00001d007199
SynPair44206,Sobic.002G425200,Seita.2G439700,Ot_Chr7_10147,LOC_Os07g48700,Bradi1g63880,Pavagv31013822m,Zm00001d007200
SynPair44207,Sobic.002G425300,Seita.2G439800,Ot_Chr7_10145,LOC_Os07g48680,Bradi1g17310,Pavagv31013823m,Zm00001d007201
SynPair44218,Sobic.002G426400,Seita.2G440400,Ot_Chr7_10140,LOC_Os07g48960,Bradi1g17070,Pavagv31013834m,Zm00001d007202
SynPair44224,Sobic.002G426900,Seita.2G440800,Ot_Chr7_10137,LOC_Os07g49000,Bradi1g17040,Pavagv31053973m,Zm00001d007205
SynPair44229,Sobic.002G427300,Seita.2G441200,Ot_Chr7_10133,LOC_Os07g49040,Bradi1g16810,Pavagv31053977m,Zm00001d007207
SynPair44231,Sobic.002G427500,Seita.2G441400,Ot_Chr7_n38257,LOC_Os07g49100,Bradi1g16780,Pavagv31053979m,Zm00001d007211
SynPair44235,Sobic.002G427800,Seita.2G441600,Ot_Chr7_10131,LOC_Os07g49110,Bradi1g16770,Pavagv31053980m,Zm00001d007213
SynPair44250,Sobic.002G429300,Seita.2G442800,Ot_Chr7_10122,LOC_Os07g49260,Bradi1g16640,Pavagv31013859m,Zm00001d007225
SynPair44260,Sobic.002G430500,Seita.2G443500,Ot_Chr7_10116,LOC_Os07g49330,Bradi1g16560,Pavagv31013849m,Zm00001d007229
SynPair44262,Sobic.002G430700,Seita.2G443600,Ot_Chr7_10114,LOC_Os07g49370,Bradi1g16540,Pavagv31013893m,Zm00001d007231
SynPair44264,Sobic.002G430900,Seita.2G443700,Ot_Chr7_10113,LOC_Os07g49380,Bradi1g16527,Pavagv31013892m,Zm00001d007232
SynPair44266,Sobic.002G431100,Seita.2G444000,Ot_Chr7_10110,LOC_Os07g49400,Bradi1g16510,Pavagv31013889m,Zm00001d007234
SynPair44287,Sobic.003G001300,Seita.5G002400,Ot_Chr3_17748,LOC_Os01g14010,Bradi2g08460,Pavagv31013917m,Zm00001d009030
SynPair44298,Sobic.003G002100,Seita.5G002800,Ot_Chr3_n34226,LOC_Os01g13800,Bradi2g08350,Pavagv31013911m,Zm00001d009029
SynPair44299,Sobic.003G002300,Seita.5G002900,Ot_Chr3_n34220,LOC_Os01g13770,Bradi2g08340,Pavagv31013924m,Zm00001d009028
SynPair44300,Sobic.003G002400,Seita.5G003000,Ot_Chr3_17752,LOC_Os01g13760,Bradi2g08330,Pavagv31013925m,Zm00001d009027
SynPair44306,Sobic.003G003000,Seita.5G003500,Ot_Chr3_17756,LOC_Os01g13700,Bradi2g08260,Pavagv31013931m,Zm00001d009023
SynPair44310,Sobic.003G003450,Seita.5G004000,Ot_Chr3_17761,LOC_Os01g13550,Bradi2g08187,Pavagv31013938m,Zm00001d009016
SynPair44311,Sobic.003G003600,Seita.5G004100,Ot_Chr3_17762,LOC_Os01g13540,Bradi2g08177,Pavagv31013940m,Zm00001d009017
SynPair44319,Sobic.003G004500,Seita.5G004700,Ot_Chr3_17766,LOC_Os01g13460,Bradi2g08080,Pavagv31013947m,Zm00001d009013
SynPair44333,Sobic.003G005800,Seita.5G005900,Ot_Chr3_17776,LOC_Os01g13210,Bradi2g07940,Pavagv31013965m,Zm00001d009010
SynPair44334,Sobic.003G005900,Seita.5G006000,Ot_Chr3_17777,LOC_Os01g13200,Bradi2g07890,Pavagv31013966m,Zm00001d009009
SynPair44337,Sobic.003G006200,Seita.5G006600,Ot_Chr3_17774,LOC_Os01g13170,Bradi2g07970,Pavagv31013969m,Zm00001d009007
SynPair44338,Sobic.003G006300,Seita.5G007000,Ot_Chr3_17782,LOC_Os01g13160,Bradi2g07860,Pavagv31013970m,Zm00001d009005
SynPair44339,Sobic.003G006400,Seita.5G007100,Ot_Chr3_17783,LOC_Os01g13150,Bradi2g07852,Pavagv31013971m,Zm00001d009004
SynPair44340,Sobic.003G006500,Seita.5G007200,Ot_Chr3_17784,LOC_Os01g13140,Bradi2g07840,Pavagv31013972m,Zm00001d009003
SynPair44360,Sobic.003G008300,Seita.5G008500,Ot_Chr3_17795,LOC_Os01g12910,Bradi2g07740,Pavagv31013992m,Zm00001d008999
SynPair44362,Sobic.003G008500,Seita.5G008700,Ot_Chr3_17797,LOC_Os01g12880,Bradi2g07700,Pavagv31013994m,Zm00001d008997
SynPair44363,Sobic.003G008600,Seita.5G008800,Ot_Chr3_17799,LOC_Os01g12870,Bradi2g07690,Pavagv31013995m,Zm00001d008996
SynPair44365,Sobic.003G008800,Seita.5G009000,Ot_Chr3_17801,LOC_Os01g12840,Bradi2g07660,Pavagv31013997m,Zm00001d008993
SynPair44369,Sobic.003G009100,Seita.5G009500,Ot_Chr3_17804,LOC_Os01g12800,Bradi2g07620,Pavagv31014002m,Zm00001d008992
SynPair44376,Sobic.003G009700,Seita.5G009900,Ot_Chr3_n34214,LOC_Os01g12770,Bradi2g07577,Pavagv31014006m,Zm00001d008987
SynPair44378,Sobic.003G009900,Seita.5G010200,Ot_Chr3_n34214,LOC_Os01g12740,Bradi2g07577,Pavagv31014004m,Zm00001d008984
SynPair44379,Sobic.003G010000,Seita.5G010300,Ot_Chr3_n34214,LOC_Os01g12740,Bradi2g07577,Pavagv31014006m,Zm00001d008984
SynPair44382,Sobic.003G010100,Seita.5G010300,Ot_Chr3_n34214,LOC_Os01g12750,Bradi2g07590,Pavagv31014006m,Zm00001d008984
SynPair44383,Sobic.003G010200,Seita.5G010100,Ot_Chr3_n34214,LOC_Os01g12750,Bradi2g07590,Pavagv31014005m,Zm00001d008984
SynPair44384,Sobic.003G010300,Seita.5G010300,Ot_Chr3_n34214,LOC_Os01g12740,Bradi2g07577,Pavagv31014006m,Zm00001d008984
SynPair44385,Sobic.003G010400,Seita.5G010400,Ot_Chr3_17806,LOC_Os01g12730,Bradi2g07570,Pavagv31014007m,Zm00001d008984
SynPair44391,Sobic.003G010900,Seita.5G011900,Ot_Chr3_17822,LOC_Os01g12670,Bradi2g07530,Pavagv31014020m,Zm00001d008984
SynPair44392,Sobic.003G011000,Seita.5G011800,Ot_Chr3_17825,LOC_Os01g12660,Bradi2g07520,Pavagv31014021m,Zm00001d008983
SynPair44393,Sobic.003G011100,Seita.5G013200,Ot_Chr3_17826,LOC_Os01g12650,Bradi2g07510,Pavagv31014022m,Zm00001d008982
SynPair44394,Sobic.003G011200,Seita.5G013800,Ot_Chr3_17827,LOC_Os01g12640,Bradi2g07497,Pavagv31014027m,Zm00001d008980
SynPair44397,Sobic.003G011600,Seita.5G014400,Ot_Chr3_17834,LOC_Os01g12570,Bradi2g07470,Pavagv31014040m,Zm00001d008976
SynPair44398,Sobic.003G011700,Seita.5G014400,Ot_Chr3_17834,LOC_Os01g12570,Bradi2g07470,Pavagv31014040m,Zm00001d008976
SynPair44399,Sobic.003G011800,Seita.5G014400,Ot_Chr3_17833,LOC_Os01g12560,Bradi2g07470,Pavagv31014040m,Zm00001d008976
SynPair44404,Sobic.003G012300,Seita.5G015100,Ot_Chr3_17830,LOC_Os01g12520,Bradi2g07420,Pavagv31014046m,Zm00001d008974
SynPair44407,Sobic.003G012600,Seita.5G015600,Ot_Chr3_17838,LOC_Os01g12460,Bradi2g07370,Pavagv31014054m,Zm00001d008970
SynPair44410,Sobic.003G012800,Seita.5G015800,Ot_Chr3_17839,LOC_Os01g12440,Bradi2g07357,Pavagv31014056m,Zm00001d008968
SynPair44411,Sobic.003G012900,Seita.5G016000,Ot_Chr3_17847,LOC_Os01g12430,Bradi2g07347,Pavagv31014057m,Zm00001d008966
SynPair44412,Sobic.003G013000,Seita.5G016200,Ot_Chr3_17842,LOC_Os01g12390,Bradi2g07330,Pavagv31014060m,Zm00001d008965
SynPair44422,Sobic.003G014100,Seita.5G017500,Ot_Chr3_17854,LOC_Os01g12220,Bradi2g07266,Pavagv31014076m,Zm00001d008963
SynPair44424,Sobic.003G014300,Seita.5G017700,Ot_Chr3_17856,LOC_Os01g12200,Bradi2g07260,Pavagv31014084m,Zm00001d008962
SynPair44425,Sobic.003G014400,Seita.5G017800,Ot_Chr3_17857,LOC_Os01g12190,Bradi2g07250,Pavagv31014085m,Zm00001d008961
SynPair44432,Sobic.003G015000,Seita.5G018300,Ot_Chr3_17862,LOC_Os01g12160,Bradi2g07227,Pavagv31014100m,Zm00001d008957
SynPair44433,Sobic.003G015100,Seita.5G018600,Ot_Chr3_17862,LOC_Os01g12160,Bradi2g07227,Pavagv31014100m,Zm00001d008957
SynPair44435,Sobic.003G015300,Seita.5G019100,Ot_Chr3_17869,LOC_Os01g12110,Bradi2g07190,Pavagv31014105m,Zm00001d008956
SynPair44439,Sobic.003G015700,Seita.5G019600,Ot_Chr3_n34729,LOC_Os01g12070,Bradi2g07150,Pavagv31014114m,Zm00001d008952
SynPair44440,Sobic.003G015800,Seita.5G019600,Ot_Chr3_n34729,LOC_Os01g12070,Bradi2g07150,Pavagv31014114m,Zm00001d008952
SynPair44443,Sobic.003G016000,Seita.5G019900,Ot_Chr3_17877,LOC_Os01g12020,Bradi2g07140,Pavagv31014117m,Zm00001d008950
SynPair44444,Sobic.003G016100,Seita.5G020100,Ot_Chr3_17878,LOC_Os01g12000,Bradi2g07130,Pavagv31014118m,Zm00001d008946
SynPair44445,Sobic.003G016200,Seita.5G020200,Ot_Chr3_17879,LOC_Os01g11990,Bradi2g07122,Pavagv31014119m,Zm00001d008945
SynPair44446,Sobic.003G016300,Seita.5G020300,Ot_Chr3_n34200,LOC_Os01g11980,Bradi2g07117,Pavagv31014120m,Zm00001d008944
SynPair44448,Sobic.003G016500,Seita.5G153000,Ot_Chr3_17880,LOC_Os01g11952,Bradi2g07082,Pavagv31014122m,Zm00001d008941
SynPair44449,Sobic.003G016600,Seita.5G152900,Ot_Chr3_17884,LOC_Os01g11650,Bradi2g06950,Pavagv31014124m,Zm00001d008925
SynPair44455,Sobic.003G017100,Seita.5G152600,Ot_Chr3_n34197,LOC_Os01g11946,Bradi2g07076,Pavagv31014144m,Zm00001d008940
SynPair44456,Sobic.003G017200,Seita.5G152500,Ot_Chr3_n34201,LOC_Os01g11940,Bradi2g07070,Pavagv31014145m,Zm00001d008939
SynPair44464,Sobic.003G018000,Seita.5G148600,Ot_Chr3_17904,LOC_Os01g11430,Bradi2g06832,Pavagv31014190m,Zm00001d008912
SynPair44466,Sobic.003G018300,Seita.5G148900,Ot_Chr3_n34189,LOC_Os01g11480,Bradi2g06845,Pavagv31014188m,Zm00001d008914
SynPair44471,Sobic.003G018900,Seita.5G149400,Ot_Chr3_17899,LOC_Os01g11580,Bradi2g06910,Pavagv31014180m,Zm00001d008922
SynPair44474,Sobic.003G019200,Seita.5G149600,Ot_Chr3_n34191,LOC_Os01g11600,Bradi2g06930,Pavagv31014178m,Zm00001d008923
SynPair44480,Sobic.003G019700,Seita.5G150100,Ot_Chr3_n34193,LOC_Os01g11650,Bradi2g06950,Pavagv31014177m,Zm00001d008925
SynPair44481,Sobic.003G019800,Seita.5G150500,Ot_Chr3_n34193,LOC_Os01g11700,Bradi2g06980,Pavagv31014175m,Zm00001d008928
SynPair44482,Sobic.003G019900,Seita.5G150600,Ot_Chr3_17897,LOC_Os01g11710,Bradi2g06980,Pavagv31014174m,Zm00001d008929
SynPair44486,Sobic.003G020300,Seita.5G150800,Ot_Chr3_n34195,LOC_Os01g11750,Bradi2g06990,Pavagv31014168m,Zm00001d008934
SynPair44487,Sobic.003G020400,Seita.5G150800,Ot_Chr3_n34195,LOC_Os01g11750,Bradi2g06990,Pavagv31014168m,Zm00001d008934
SynPair44488,Sobic.003G020500,Seita.5G150800,Ot_Chr3_n34195,LOC_Os01g11750,Bradi2g06990,Pavagv31014168m,Zm00001d008934
SynPair44498,Sobic.003G021500,Seita.5G148500,Ot_Chr3_17905,LOC_Os01g11414,Bradi2g06830,Pavagv31014191m,Zm00001d008911
SynPair44504,Sobic.003G022200,Seita.5G147900,Ot_Chr3_n34725,LOC_Os01g11240,Bradi2g06740,Pavagv31014205m,Zm00001d008910
SynPair44509,Sobic.003G022700,Seita.5G147400,Ot_Chr3_17918,LOC_Os01g11150,Bradi2g06670,Pavagv31014212m,Zm00001d008909
SynPair44512,Sobic.003G023000,Seita.5G147200,Ot_Chr3_17921,LOC_Os01g11120,Bradi2g06650,Pavagv31014217m,Zm00001d008907
SynPair44516,Sobic.003G023400,Seita.5G146900,Ot_Chr3_n34183,LOC_Os01g11040,Bradi2g06610,Pavagv31014221m,Zm00001d008906
SynPair44519,Sobic.003G023600,Seita.5G146800,Ot_Chr3_17925,LOC_Os01g11010,Bradi2g06600,Pavagv31014222m,Zm00001d008905
SynPair44520,Sobic.003G023666,Seita.5G146700,Ot_Chr3_17925,LOC_Os01g10960,Bradi2g06600,Pavagv31014223m,Zm00001d008905
SynPair44522,Sobic.003G023800,Seita.5G146500,Ot_Chr3_17926,LOC_Os01g10950,Bradi2g06580,Pavagv31014224m,Zm00001d008905
SynPair44524,Sobic.003G024000,Seita.5G146400,Ot_Chr3_17927,LOC_Os01g10930,Bradi2g06580,Pavagv31014225m,Zm00001d008903
SynPair44528,Sobic.003G024400,Seita.5G145900,Ot_Chr3_17932,LOC_Os01g10890,Bradi2g06550,Pavagv31014236m,Zm00001d008901
SynPair44530,Sobic.003G024500,Seita.5G145800,Ot_Chr3_17933,LOC_Os01g10880,Bradi2g06540,Pavagv31014237m,Zm00001d008900
SynPair44531,Sobic.003G024600,Seita.5G145700,Ot_Chr3_n34181,LOC_Os01g10870,Bradi2g06530,Pavagv31014238m,Zm00001d008899
SynPair44532,Sobic.003G024700,Seita.5G145500,Ot_Chr3_n34178,LOC_Os01g10850,Bradi2g06497,Pavagv31014241m,Zm00001d008898
SynPair44533,Sobic.003G024800,Seita.5G145300,Ot_Chr3_17937,LOC_Os01g10840,Bradi2g06490,Pavagv31014242m,Zm00001d008893
SynPair44534,Sobic.003G024900,Seita.5G145200,Ot_Chr3_17938,LOC_Os01g10830,Bradi2g06480,Pavagv31014243m,Zm00001d008892
SynPair44541,Sobic.003G025600,Seita.5G144300,Ot_Chr3_n34179,LOC_Os01g10690,Bradi2g06430,Pavagv31014255m,Zm00001d008890
SynPair44553,Sobic.003G027000,Seita.5G143100,Ot_Chr3_17958,LOC_Os01g10504,Bradi2g06330,Pavagv31014276m,Zm00001d008882
SynPair44556,Sobic.003G027300,Seita.5G142800,Ot_Chr3_17963,LOC_Os01g10470,Bradi2g06280,Pavagv31014279m,Zm00001d008881
SynPair44559,Sobic.003G027500,Seita.5G142600,Ot_Chr3_17965,LOC_Os01g10450,Bradi2g06260,Pavagv31014281m,Zm00001d008875
SynPair44562,Sobic.003G027800,Seita.5G142400,Ot_Chr3_17967,LOC_Os01g10430,Bradi2g06230,Pavagv31014284m,Zm00001d008874
SynPair44563,Sobic.003G028000,Seita.5G141600,Ot_Chr3_17969,LOC_Os01g10370,Bradi2g06180,Pavagv31014288m,Zm00001d008872
SynPair44564,Sobic.003G028100,Seita.5G141500,Ot_Chr3_17970,LOC_Os01g10350,Bradi2g06190,Pavagv31014289m,Zm00001d008871
SynPair44565,Sobic.003G028200,Seita.5G141400,Ot_Chr3_17971,LOC_Os01g10340,Bradi2g06200,Pavagv31014290m,Zm00001d008870
SynPair44566,Sobic.003G028300,Seita.5G141300,Ot_Chr3_n34171,LOC_Os01g10320,Bradi2g06210,Pavagv31014291m,Zm00001d008869
SynPair44579,Sobic.003G029400,Seita.5G140700,Ot_Chr3_22958,LOC_Os01g10180,Bradi2g33000,Pavagv31014306m,Zm00001d008866
SynPair44582,Sobic.003G029700,Seita.5G140500,Ot_Chr3_n33932,LOC_Os01g10150,Bradi2g06060,Pavagv31014307m,Zm00001d008863
SynPair44584,Sobic.003G029900,Seita.5G140300,Ot_Chr3_22966,LOC_Os01g10110,Bradi2g06030,Pavagv31014312m,Zm00001d008862
SynPair44585,Sobic.003G030000,Seita.5G140100,Ot_Chr3_27831,LOC_Os01g10100,Bradi2g06020,Pavagv31014313m,Zm00001d008859
SynPair44588,Sobic.003G030300,Seita.5G139700,Ot_Chr3_22971,LOC_Os01g10070,Bradi2g06010,Pavagv31014316m,Zm00001d008858
SynPair44597,Sobic.003G031100,Seita.5G138900,Ot_Chr3_22978,LOC_Os01g09990,Bradi2g05950,Pavagv31014322m,Zm00001d008853
SynPair44598,Sobic.003G031200,Seita.5G138800,Ot_Chr3_22979,LOC_Os01g09890,Bradi2g05940,Pavagv31014324m,Zm00001d008851
SynPair44600,Sobic.003G031400,Seita.5G138100,Ot_Chr3_22980,LOC_Os01g09880,Bradi2g05927,Pavagv31014325m,Zm00001d008850
SynPair44605,Sobic.003G031800,Seita.5G137700,Ot_Chr3_07393,LOC_Os01g09850,Bradi2g05900,Pavagv31014329m,Zm00001d008842
SynPair44606,Sobic.003G031900,Seita.5G137500,Ot_Chr3_n33936,LOC_Os01g09830,Bradi2g05880,Pavagv31014330m,Zm00001d008843
SynPair44617,Sobic.003G032900,Seita.5G137000,Ot_Chr3_07387,LOC_Os01g09770,Bradi2g05832,Pavagv31014336m,Zm00001d008799
SynPair44618,Sobic.003G033000,Seita.5G136900,Ot_Chr3_07386,LOC_Os01g09760,Bradi2g05824,Pavagv31014337m,Zm00001d008800
SynPair44621,Sobic.003G033300,Seita.5G136400,Ot_Chr3_07379,LOC_Os01g09730,Bradi2g05798,Pavagv31014340m,Zm00001d008803
SynPair44628,Sobic.003G034000,Seita.5G136100,Ot_Chr3_07376,LOC_Os01g09670,Bradi2g05770,Pavagv31014347m,Zm00001d008805
SynPair44632,Sobic.003G034300,Seita.5G135900,Ot_Chr3_07374,LOC_Os01g09640,Bradi2g05760,Pavagv31014352m,Zm00001d008808
SynPair44636,Sobic.003G034600,Seita.5G135600,Ot_Chr3_07366,LOC_Os01g09580,Bradi2g05730,Pavagv31014360m,Zm00001d008815
